,Order Channel,Quantity,Unit Price,Customer Type,Category Group,shippingStatus,Category,Delivery Date,Sales
1263,Whatsapp,2.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-04 13:27:00,9200.0
1264,Whatsapp,2.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-04 13:27:00,9200.0
1265,Whatsapp,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-04 13:27:00,3930.0
1266,Whatsapp,3.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-04 13:27:00,12750.0
1267,Mobile App,20.0,2160.0,Wholesale,Food,delivered,Processed Food,2020-12-04 16:40:00,43200.0
1268,Whatsapp,20.0,3340.0,Wholesale,Food,delivered,Processed Food,2020-12-04 16:40:00,66800.0
1269,Whatsapp,5.0,4250.0,Wholesale,Food,delivered,Processed Food,2020-12-04 16:40:00,21250.0
1270,Whatsapp,9.5,1830.0,Wholesale,Food,delivered,Processed Food,2020-12-04 16:40:00,17385.0
1271,Whatsapp,2.0,9600.0,Wholesale,Food,delivered,Spices,2020-12-04 16:40:00,19200.0
1272,Whatsapp,2.0,9600.0,Wholesale,Food,delivered,Spices,2020-12-04 16:40:00,19200.0
1273,Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-04 20:31:00,8500.0
1274,Whatsapp,1.0,9600.0,General Trade,Food,delivered,Spices,2020-12-04 21:52:00,9600.0
1275,Whatsapp,1.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-04 21:52:00,4100.0
1276,Whatsapp,3.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-04 21:52:00,12750.0
1277,Whatsapp,3.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-05 10:37:00,12750.0
1278,Whatsapp,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-05 10:37:00,3930.0
1279,Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-05 10:53:00,4250.0
1280,Whatsapp,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-05 11:13:00,3930.0
1281,Mobile App,1.0,5260.0,General Trade,Food,delivered,Spices,2020-12-05 11:18:00,5260.0
1282,Mobile App,1.0,15800.0,General Trade,Food,delivered,Spices,2020-12-05 11:18:00,15800.0
1283,Mobile App,8.0,3340.0,General Trade,Food,delivered,Processed Food,2020-12-05 11:18:00,26720.0
1284,Mobile App,1.0,2160.0,General Trade,Food,delivered,Processed Food,2020-12-05 11:18:00,2160.0
1285,Whatsapp,1.0,4250.0,Wholesale,Food,delivered,Processed Food,2020-12-05 12:23:00,4250.0
1286,Whatsapp,2.0,4250.0,Wholesale,Food,delivered,Processed Food,2020-12-05 12:23:00,8500.0
1287,Whatsapp,2.0,4600.0,Wholesale,Food,delivered,Processed Food,2020-12-05 12:23:00,9200.0
1288,Web App,4.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-05 16:36:00,18400.0
1289,Whatsapp,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-05 18:43:00,3930.0
1290,Whatsapp,1.0,3800.0,General Trade,Food,delivered,Processed Food,2020-12-05 18:43:00,3800.0
1291,Web App,10.0,4100.0,Wholesale,Food,delivered,Culinary,2020-12-06 13:40:00,41000.0
1292,Whatsapp,2.0,3750.0,General Trade,Food,delivered,Culinary,2020-12-06 23:21:00,7500.0
1293,Whatsapp,1.0,3750.0,General Trade,Food,delivered,Culinary,2020-12-06 23:21:00,3750.0
1294,Whatsapp,2.0,3750.0,General Trade,Food,delivered,Culinary,2020-12-06 23:21:00,7500.0
1295,Whatsapp,3.0,3900.0,General Trade,Food,delivered,Culinary,2020-12-06 23:21:00,11700.0
1296,Whatsapp,10.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-06 23:21:00,39300.0
1297,Whatsapp,10.0,3800.0,General Trade,Food,delivered,Processed Food,2020-12-06 23:21:00,38000.0
1298,Whatsapp,10.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-06 23:21:00,42500.0
1299,Whatsapp,4.0,10200.0,General Trade,Food,delivered,Culinary,2020-12-06 23:21:00,40800.0
1300,Whatsapp,1.0,4700.0,General Trade,Food,delivered,Processed Food,2020-12-06 23:21:00,4700.0
1301,Whatsapp,5.0,4700.0,General Trade,Food,delivered,Processed Food,2020-12-06 23:21:00,23500.0
1302,Mobile App,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-07 11:20:00,4250.0
1303,Mobile App,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-07 11:20:00,4250.0
1304,Mobile App,11.0,2840.0,General Trade,Food,delivered,Culinary,2020-12-07 11:49:00,31240.0
1305,Whatsapp,20.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-07 12:20:00,85000.0
1306,Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-07 12:47:00,8500.0
1307,Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-07 12:47:00,8500.0
1308,Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-07 16:20:00,4250.0
1309,Whatsapp,10.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-08 07:55:00,42500.0
1310,Whatsapp,5.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-08 07:55:00,21250.0
1311,Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-08 11:54:00,8500.0
1312,Whatsapp,20.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-08 12:35:00,92000.0
1313,Mobile App,8.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-08 17:55:00,34000.0
1314,Whatsapp,1.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-08 18:44:00,4600.0
1315,Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-08 18:44:00,4250.0
1316,Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-08 18:44:00,4250.0
1317,Whatsapp,1.0,3800.0,General Trade,Food,delivered,Processed Food,2020-12-08 18:44:00,3800.0
1318,Whatsapp,1.0,2840.0,General Trade,Food,delivered,Culinary,2020-12-08 18:44:00,2840.0
1319,Mobile App,10.0,4600.0,Wholesale,Food,delivered,Processed Food,2020-12-08 18:56:00,46000.0
1320,Whatsapp,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-08 19:01:00,3930.0
1321,Mobile App,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-09 11:59:00,4250.0
1322,Whatsapp,5.0,1830.0,General Trade,Food,delivered,Processed Food,2020-12-09 12:21:00,9150.0
1323,Whatsapp,4.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-09 12:21:00,17000.0
1324,Whatsapp,2.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-09 12:21:00,9200.0
1325,Whatsapp,3.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-09 12:42:00,12750.0
1326,Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-09 19:23:00,4250.0
1327,Whatsapp,10.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-10 07:17:00,42500.0
1328,Whatsapp,3.0,2840.0,General Trade,Food,delivered,Culinary,2020-12-10 07:17:00,8520.0
1329,Whatsapp,5.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-10 09:24:00,21250.0
1330,Whatsapp,1.0,10200.0,General Trade,Food,delivered,Culinary,2020-12-10 11:36:00,10200.0
1331,Whatsapp,2.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-10 11:36:00,9200.0
1332,Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-10 11:36:00,8500.0
1333,Whatsapp,1.0,14300.0,General Trade,Food,delivered,Processed Food,2020-12-10 11:36:00,14300.0
1334,Whatsapp,5.0,2160.0,Wholesale,Food,delivered,Processed Food,2020-12-10 12:13:00,10800.0
1335,Web App,10.0,10200.0,Wholesale,Food,delivered,Culinary,2020-12-10 12:15:00,102000.0
1336,Mobile App,13.0,2160.0,General Trade,Food,delivered,Processed Food,2020-12-10 13:09:00,28080.0
1337,Mobile App,5.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-10 13:09:00,21250.0
1338,Mobile App,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-10 16:29:00,8500.0
1339,Whatsapp,0.5,4600.0,General Trade,Food,delivered,Processed Food,2020-12-11 12:48:00,2300.0
1340,Whatsapp,0.5,4700.0,General Trade,Food,delivered,Processed Food,2020-12-11 12:48:00,2350.0
1341,Mobile App,15.0,3340.0,General Trade,Food,delivered,Processed Food,2020-12-12 10:54:00,50100.0
1342,Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-12 11:09:00,4250.0
1343,Whatsapp,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-12 11:09:00,3930.0
1344,Whatsapp,2.0,1830.0,General Trade,Food,delivered,Processed Food,2020-12-12 11:09:00,3660.0
1345,Mobile App,1.0,3980.0,General Trade,Food,delivered,Culinary,2020-12-12 12:01:00,3980.0
1346,Mobile App,1.0,1830.0,General Trade,Food,delivered,Processed Food,2020-12-12 12:01:00,1830.0
1347,Mobile App,1.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-12 12:01:00,4600.0
1348,Mobile App,1.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-12 12:01:00,4100.0
1349,Mobile App,2.0,2160.0,General Trade,Food,delivered,Processed Food,2020-12-12 12:01:00,4320.0
1350,Whatsapp,1.0,19500.0,Modern Trade,Food,delivered,Culinary,2020-12-12 12:54:00,19500.0
1351,Whatsapp,5.0,6300.0,General Trade,Food,delivered,Spices,2020-12-12 16:03:00,31500.0
1352,Whatsapp,10.0,14300.0,General Trade,Food,delivered,Processed Food,2020-12-12 16:15:00,143000.0
1353,Mobile App,5.0,2160.0,General Trade,Food,delivered,Processed Food,2020-12-13 13:40:00,10800.0
1354,Mobile App,2.75,3930.0,General Trade,Food,delivered,Processed Food,2020-12-13 13:40:00,10807.5
1355,Whatsapp,2.0,4250.0,Wholesale,Food,delivered,Processed Food,2020-12-14 10:24:00,8500.0
1356,Whatsapp,5.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-14 10:41:00,23000.0
1357,Whatsapp,1.0,14300.0,General Trade,Food,delivered,Processed Food,2020-12-14 12:48:00,14300.0
1358,Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-14 15:50:00,4250.0
1359,Whatsapp,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-14 16:28:00,3930.0
1360,Whatsapp,1.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-14 16:28:00,4600.0
1361,Web App,9.0,3340.0,General Trade,Food,delivered,Processed Food,2020-12-14 16:37:00,30060.0
1362,Mobile App,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-14 17:43:00,4250.0
1363,Whatsapp,3.0,3340.0,General Trade,Food,delivered,Processed Food,2020-12-14 18:05:00,10020.0
1364,Whatsapp,1.0,4000.0,General Trade,Food,delivered,Processed Food,2020-12-14 18:05:00,4000.0
1365,Whatsapp,3.0,3340.0,General Trade,Food,delivered,Processed Food,2020-12-15 09:02:00,10020.0
1366,Whatsapp,3.0,2160.0,General Trade,Food,delivered,Processed Food,2020-12-15 09:02:00,6480.0
1367,Whatsapp,1.0,19500.0,General Trade,Food,delivered,Culinary,2020-12-15 09:02:00,19500.0
1368,Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-15 09:02:00,4250.0
1369,USSD,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-15 12:26:00,4250.0
1370,USSD,1.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-15 12:26:00,4600.0
1371,USSD,1.0,10200.0,General Trade,Food,delivered,Culinary,2020-12-15 12:26:00,10200.0
1372,USSD,5.0,2160.0,General Trade,Food,delivered,Processed Food,2020-12-15 12:26:00,10800.0
1373,Whatsapp,1.0,10200.0,General Trade,Food,delivered,Culinary,2020-12-15 13:20:00,10200.0
1374,Whatsapp,2.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-15 13:20:00,8200.0
1375,Mobile App,7.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-15 13:47:00,29750.0
1376,Mobile App,2.0,3800.0,General Trade,Food,delivered,Processed Food,2020-12-15 13:47:00,7600.0
1377,Whatsapp,1.0,1830.0,General Trade,Food,delivered,Processed Food,2020-12-15 14:55:00,1830.0
1378,Mobile App,10.0,3340.0,Wholesale,Food,delivered,Processed Food,2020-12-15 18:44:00,33400.0
1379,Mobile App,10.0,3930.0,Wholesale,Food,delivered,Processed Food,2020-12-15 18:44:00,39300.0
1380,Mobile App,5.0,1830.0,Wholesale,Food,delivered,Processed Food,2020-12-15 18:44:00,9150.0
1381,Mobile App,1.0,3800.0,General Trade,Food,delivered,Processed Food,2020-12-15 22:29:00,3800.0
1382,Mobile App,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-15 22:29:00,8500.0
1383,Mobile App,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-15 22:29:00,3930.0
1384,Mobile App,1.0,14300.0,General Trade,Food,delivered,Processed Food,2020-12-15 22:29:00,14300.0
1385,Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-16 14:53:00,8500.0
1386,Whatsapp,20.0,2160.0,General Trade,Food,delivered,Processed Food,2020-12-16 16:27:00,43200.0
1387,Whatsapp,3.0,14300.0,General Trade,Food,delivered,Processed Food,2020-12-16 16:27:00,42900.0
1388,Mobile App,40.0,1850.0,General Trade,Food,delivered,Processed Food,2020-12-17 12:47:00,74000.0
1389,Mobile App,30.0,1850.0,General Trade,Food,delivered,Processed Food,2020-12-17 12:47:00,55500.0
1390,Whatsapp,12.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-17 13:37:00,51000.0
1391,Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-17 13:37:00,8500.0
1392,Whatsapp,2.0,8200.0,General Trade,Food,delivered,Spices,2020-12-17 13:37:00,16400.0
1393,Whatsapp,3.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-17 14:56:00,11790.0
1394,Whatsapp,4.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-17 14:56:00,17000.0
1395,Whatsapp,4.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-17 14:56:00,16400.0
1396,Whatsapp,1.0,14300.0,General Trade,Food,delivered,Processed Food,2020-12-17 14:56:00,14300.0
1397,Whatsapp,3.0,1900.0,General Trade,Food,delivered,Processed Food,2020-12-17 18:38:00,5700.0
1398,Whatsapp,1.0,3930.0,Modern Trade,Food,delivered,Processed Food,2020-12-18 08:34:00,3930.0
1399,Mobile App,2.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-18 09:27:00,4480.0
1400,Whatsapp,5.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-18 12:19:00,11200.0
1401,Whatsapp,2.0,4600.0,Modern Trade,Food,delivered,Processed Food,2020-12-18 12:40:00,9200.0
1402,Whatsapp,2.0,4250.0,Modern Trade,Food,delivered,Processed Food,2020-12-18 12:40:00,8500.0
1403,Whatsapp,1.0,4700.0,Modern Trade,Food,delivered,Processed Food,2020-12-18 12:40:00,4700.0
1404,Whatsapp,10.0,4250.0,Wholesale,Food,delivered,Processed Food,2020-12-18 12:41:00,42500.0
1405,Mobile App,5.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-18 13:17:00,21250.0
1406,Whatsapp,5.0,4250.0,Wholesale,Food,delivered,Processed Food,2020-12-18 20:32:00,21250.0
1407,Whatsapp,1.0,4000.0,General Trade,Food,delivered,Culinary,2020-12-19 10:42:00,4000.0
1408,Mobile App,5.0,3930.0,Wholesale,Food,delivered,Processed Food,2020-12-19 11:21:00,19650.0
1409,Whatsapp,1.0,14300.0,General Trade,Food,delivered,Processed Food,2020-12-19 15:54:00,14300.0
1410,Whatsapp,1.0,4700.0,General Trade,Food,delivered,Processed Food,2020-12-19 15:54:00,4700.0
1411,Whatsapp,1.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-19 15:54:00,4600.0
1412,Whatsapp,1.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-19 17:06:00,4100.0
1413,Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-21 09:41:00,4250.0
1414,Web App,10.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-21 10:13:00,22400.0
1415,Web App,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-21 10:13:00,8500.0
1416,Web App,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-21 10:13:00,8500.0
1417,Whatsapp,2.0,4450.0,General Trade,Food,delivered,Condiments,2020-12-21 10:51:00,8900.0
1418,Web App,5.0,3800.0,Wholesale,Food,delivered,Processed Food,2020-12-21 11:09:00,19000.0
1419,Mobile App,5.0,4000.0,General Trade,Food,delivered,Culinary,2020-12-21 12:34:00,20000.0
1420,Mobile App,1.0,14300.0,General Trade,Food,delivered,Processed Food,2020-12-21 13:12:00,14300.0
1421,Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-21 13:42:00,8500.0
1422,Whatsapp,1.0,4450.0,General Trade,Food,delivered,Condiments,2020-12-21 13:42:00,4450.0
1423,Mobile App,5.0,14300.0,Wholesale,Food,delivered,Processed Food,2020-12-21 13:52:00,71500.0
1424,Mobile App,5.0,4600.0,Wholesale,Food,delivered,Processed Food,2020-12-21 13:52:00,23000.0
1425,Mobile App,10.0,2240.0,Wholesale,Food,delivered,Processed Food,2020-12-21 13:52:00,22400.0
1426,Whatsapp,1.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-22 11:35:00,4100.0
1427,Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-22 11:35:00,4250.0
1428,Web App,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-22 11:41:00,8500.0
1429,Web App,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-22 11:41:00,8500.0
1430,Whatsapp,2.0,4450.0,General Trade,Food,delivered,Condiments,2020-12-22 12:47:00,8900.0
1431,Whatsapp,3.0,3800.0,General Trade,Food,delivered,Processed Food,2020-12-22 13:20:00,11400.0
1432,Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-22 14:15:00,8500.0
1433,Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-22 14:30:00,8500.0
1434,Whatsapp,2.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-22 14:30:00,8200.0
1435,Whatsapp,1.0,10200.0,General Trade,Food,delivered,Culinary,2020-12-22 14:30:00,10200.0
1436,Whatsapp,2.0,4450.0,General Trade,Food,delivered,Condiments,2020-12-22 14:30:00,8900.0
1437,Whatsapp,1.0,10200.0,Wholesale,Food,delivered,Culinary,2020-12-22 14:45:00,10200.0
1438,Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-22 14:58:00,4250.0
1439,Whatsapp,5.0,4450.0,General Trade,Food,delivered,Condiments,2020-12-22 16:43:00,22250.0
1440,Whatsapp,4.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-22 16:54:00,17000.0
1441,Whatsapp,5.0,1830.0,General Trade,Food,delivered,Processed Food,2020-12-22 16:54:00,9150.0
1442,Whatsapp,2.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-22 16:54:00,7860.0
1443,Mobile App,1.0,3640.0,General Trade,Food,delivered,Processed Food,2020-12-22 17:40:00,3640.0
1444,Mobile App,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-22 17:40:00,4250.0
1445,Whatsapp,4.0,4250.0,Wholesale,Food,delivered,Processed Food,2020-12-22 21:42:00,17000.0
1446,Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-23 08:22:00,8500.0
1447,Whatsapp,3.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-23 08:22:00,6720.0
1448,Whatsapp,1.0,19500.0,General Trade,Food,delivered,Culinary,2020-12-23 08:22:00,19500.0
1449,Mobile App,1.0,1830.0,General Trade,Food,delivered,Processed Food,2020-12-23 09:05:00,1830.0
1450,Mobile App,10.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-23 11:33:00,42500.0
1451,Mobile App,2.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-23 11:33:00,9200.0
1452,Mobile App,8.0,3800.0,General Trade,Food,delivered,Processed Food,2020-12-23 14:12:00,30400.0
1453,Whatsapp,2.0,4700.0,Wholesale,Food,delivered,Processed Food,2020-12-23 16:42:00,9400.0
1454,Whatsapp,2.0,4700.0,Wholesale,Food,delivered,Processed Food,2020-12-23 16:42:00,9400.0
1455,Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-24 10:36:00,4250.0
1456,Whatsapp,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-24 12:35:00,3930.0
1457,Whatsapp,1.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-24 16:45:00,4100.0
1458,Mobile App,7.0,1830.0,Wholesale,Food,delivered,Processed Food,2020-12-24 17:13:00,12810.0
1459,Mobile App,2.0,10200.0,Wholesale,Food,delivered,Culinary,2020-12-24 17:13:00,20400.0
1460,Web App,20.0,4250.0,Wholesale,Food,delivered,Processed Food,2020-12-24 17:13:00,85000.0
1461,Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-24 17:53:00,8500.0
1462,Mobile App,10.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-24 20:10:00,42500.0
1463,Whatsapp,1.0,2840.0,General Trade,Food,delivered,Culinary,2020-12-25 07:22:00,2840.0
1464,Mobile App,10.0,4300.0,General Trade,Food,delivered,Processed Food,2020-12-28 11:07:00,43000.0
1465,Mobile App,2.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-28 12:37:00,4480.0
1466,Mobile App,1.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-28 13:06:00,2240.0
1467,Mobile App,2.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-28 13:06:00,9200.0
1468,Whatsapp,6.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-29 10:17:00,13440.0
1469,Whatsapp,5.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-29 11:06:00,11200.0
1470,Whatsapp,40.0,3930.0,Wholesale,Food,delivered,Processed Food,2020-12-29 11:29:00,157200.0
1471,Whatsapp,1.0,4300.0,General Trade,Food,delivered,Processed Food,2020-12-29 13:05:00,4300.0
1472,Whatsapp,2.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-29 13:05:00,4480.0
1473,Whatsapp,1.0,4300.0,Wholesale,Food,delivered,Processed Food,2020-12-29 13:24:00,4300.0
1474,Whatsapp,10.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-29 15:49:00,41000.0
1475,Whatsapp,2.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-29 16:08:00,9200.0
1476,Whatsapp,1.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-30 09:51:00,2240.0
1477,Mobile App,1.0,3640.0,General Trade,Food,delivered,Processed Food,2020-12-31 10:15:00,3640.0
1478,Mobile App,4.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-31 10:15:00,8960.0
1479,Mobile App,14.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-31 10:29:00,31360.0
1480,Whatsapp,1.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-31 10:57:00,4600.0
1481,Whatsapp,1.0,10200.0,General Trade,Food,delivered,Culinary,2020-12-31 16:51:00,10200.0
1482,Whatsapp,2.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-31 16:51:00,9200.0
1483,Mobile App,30.0,4250.0,General Trade,Food,delivered,Processed Food,2021-01-04 10:03:00,127500.0
1484,Mobile App,6.0,4250.0,General Trade,Food,delivered,Processed Food,2021-01-04 10:39:00,25500.0
1485,Mobile App,10.0,4030.0,General Trade,Food,cancelled,Culinary,NaT,40300.0
1486,Whatsapp,1.0,4250.0,General Trade,Food,cancelled,Processed Food,NaT,4250.0
1487,Whatsapp,20.0,4100.0,General Trade,Food,cancelled,Culinary,NaT,82000.0
1488,Mobile App,3.0,3800.0,Modern Trade,Food,cancelled,Processed Food,NaT,11400.0
1489,Whatsapp,2.0,4600.0,General Trade,Food,cancelled,Processed Food,NaT,9200.0
1490,Mobile App,2.0,4250.0,Modern Trade,Food,cancelled,Processed Food,NaT,8500.0
1491,Mobile App,0.5,3800.0,Modern Trade,Food,cancelled,Processed Food,NaT,1900.0
1492,Mobile App,1.0,4250.0,Modern Trade,Food,cancelled,Processed Food,NaT,4250.0
1493,Whatsapp,1.0,14300.0,General Trade,Food,cancelled,Processed Food,NaT,14300.0
